,start_station_name,end_station_name,vzdalenost_m
10559,Tesco Ferrymuir,Hawes Pier,1235.28
10560,Tesco Ferrymuir,Haymarket Terrace,11863.78
10561,Tesco Ferrymuir,Holyrood Road,14266.07
10562,Tesco Ferrymuir,Hopetoun Road,741.55
10563,Tesco Ferrymuir,IGMM - Western General,10801.24
10564,Tesco Ferrymuir,Ingliston Park & Ride,5756.2
10565,Tesco Ferrymuir,Ocean Terminal,13999.44
10566,Tesco Ferrymuir,Port Edgar Marina,1083.89
10567,Tesco Ferrymuir,Scotstoun House,533.63
10568,Tesco Ferrymuir,The Loan,717.42
10569,Tesco Ferrymuir,Victoria Quay,14152.33
10570,Tesco Ferrymuir,Waitrose Comely Bank,11394.03
10571,Tesco Ferrymuir,Warrender Park Road,13624.62
10572,Tesco Ferrymuir,Western General Hospital,10721.41
10573,The Loan,Borrowman Square,1299.23
10574,The Loan,Bristo Square,13882.35
10575,The Loan,Brunswick Place,13869.62
10576,The Loan,Castle Street,12839.35
10577,The Loan,Castle Terrace,13090.91
10578,The Loan,Corstorphine Road,9512.84
10579,The Loan,Cramond Foreshore,6140.75
10580,The Loan,Dalmeny Station,1016.29
10581,The Loan,Dean Street,11979.33
10582,The Loan,Drumsheugh Place,12299.04
10583,The Loan,Duke Street,14519.37
10584,The Loan,Dundee Terrace,12359.02
10585,The Loan,Edinburgh Park Central,8340.79
10586,The Loan,Ellersly Road,10413.4
10587,The Loan,Forth Bridge Visitors Centre,442.51
10588,The Loan,Fountainbridge,12823.25
10589,The Loan,Gamekeeper's Road,6073.16
10590,The Loan,Gorgie Road,11895.6
10591,The Loan,Hawes Pier,760.53
10592,The Loan,Haymarket Terrace,11917.2
10593,The Loan,Heriot Watt - Edinburgh Business School,10230.1
10594,The Loan,Hillside Crescent,14257.9
10595,The Loan,Hopetoun Road,426.02
10596,The Loan,Ingliston Park & Ride,6260.91
10597,The Loan,Leith Walk,14030.05
10598,The Loan,McDonald Road,13536.22
10599,The Loan,Ocean Terminal,13806.26
10600,The Loan,Port Edgar Marina,675.39
10601,The Loan,Roseburn Street,11349.61
10602,The Loan,Scotstoun House,1002.47
10603,The Loan,South Trinity Road,11987.42
10604,The Loan,Stockbridge,12306.96
10605,The Loan,Tesco Ferrymuir,717.42
10606,The Loan,Victoria Quay,13978.93
10607,The Loan,Waitrose Comely Bank,11360.64
10608,The Loan,Warrender Park Road,13688.24
10609,The Loan,Waverley Bridge,13487.28
10610,The Loan,Wester Coates Terrace,11438.22
10611,The Loan,Western General Hospital,10670.51
10612,The Tron,Belford Road,2394.39
10613,The Tron,Bristo Square,473.66
10614,The Tron,Brunswick Place,1283.36
10615,The Tron,Brunswick Place - Virtual,1283.36
10616,The Tron,Bruntsfield links,1842.33
10617,The Tron,Canonmills,1514.18
10618,The Tron,Castle Street,970.19
10619,The Tron,Castle Terrace,956.95
10620,The Tron,Causewayside,1587.36
10621,The Tron,Charlotte Square,1227.21
10622,The Tron,Comely Bank Road,2022.06
10623,The Tron,Constitution Street,3112.93
10624,The Tron,Craigleith Road,3196.47
10625,The Tron,Cramond Foreshore,7771.82
10626,The Tron,Crichton Street,586.88
10627,The Tron,Drummond Street,394.47
10628,The Tron,Dudley Gardens,2886.44
10629,The Tron,Dundas Street,1477.86
10630,The Tron,Dundee Terrace,2341.32
10631,The Tron,East London Street,1101.93
10632,The Tron,Eden Locke - Aparthotel (RESIDENTS ONLY),1148.02
10633,The Tron,Edinburgh Zoo,5147.92
10634,The Tron,EICC,1479.34
10635,The Tron,Fountainbridge,1526.95
10636,The Tron,George Square,773.76
10637,The Tron,Gladstone Terrace,1353.85
10638,The Tron,Grassmarket,671.7
10639,The Tron,Haymarket Station,1954.7
10640,The Tron,Hillside Crescent,1141.88
10641,The Tron,Holyrood Road,464.29
10642,The Tron,Inverleith Row,1802.25
10643,The Tron,Kings Building 2,3149.4
10644,The Tron,Kings Building 3,3053.06
10645,The Tron,Kings Buildings - Murchison House,2899.41
10646,The Tron,Kings Buildings 1,3003.76
10647,The Tron,Lauriston Place,829.83
10648,The Tron,Leith Walk,1806.47
10649,The Tron,Lothian Road,1154.81
10650,The Tron,Macdonald Road,1560.67
10651,The Tron,Marchmont Crescent,1568.65
10652,The Tron,Meadow Place,1169.47
10653,The Tron,Meadows East,1180.5
10654,The Tron,Milton Road - Edinburgh College,5597.1
10655,The Tron,Morningside Road,2806.35
10656,The Tron,Murrayfield,3527.49
10657,The Tron,Murrayfield Avenue,3061.5
10658,The Tron,Murrayfield Tram,3239.22
10659,The Tron,Ocean Terminal,3547.27
10660,The Tron,Orchard Brae House,2299.05
10661,The Tron,Pollock Halls,1508.9
10662,The Tron,Portobello,4483.34
10663,The Tron,Queen Margaret University,7425.61
10664,The Tron,Roseburn Street,2974.19
10665,The Tron,Royal Commonwealth Pool,1501.7
10666,The Tron,Simon Square,661.57
10667,The Tron,South Trinity Road,2678.63
10668,The Tron,St Andrew Square,613.08
10669,The Tron,St Andrews House,516.71
10670,The Tron,Stockbridge,1577.41
10671,The Tron,Tollcross,1139.61
10672,The Tron,Victoria Quay,3182.99
10673,The Tron,Warrender Park Road,1445.43
10674,The Tron,Waverley Bridge,267.11
10675,The Tron,Waverley Station,290.1
10676,The Tron,West Crosscauseway,712.33
10677,The Tron,Wester Coates Terrace,2776.99
10678,Thirlestane Road,Abbeyhill,2764.2
10679,Thirlestane Road,Belford Road,2516.05
10680,Thirlestane Road,Boroughmuir,1159.3
10681,Thirlestane Road,Bristo Square,1337.08
10682,Thirlestane Road,Brunswick Place,3048.04
10683,Thirlestane Road,Bruntsfield,523.07
10684,Thirlestane Road,Bruntsfield Links,517.83
10685,Thirlestane Road,Canonmills,3059.58
10686,Thirlestane Road,Castle Street,1816.07
10687,Thirlestane Road,Castle Terrace,1288.61
10688,Thirlestane Road,Causewayside,1161.79
10689,Thirlestane Road,Chambers Street,1496.43
10690,Thirlestane Road,Charlotte Square,1958.67
10691,Thirlestane Road,City Chambers,1721.16
10692,Thirlestane Road,Colinton Road,884.36
10693,Thirlestane Road,Comely Bank Road,2877.54
10694,Thirlestane Road,Corstorphine Road,4586.0
10695,Thirlestane Road,Craigleith Road,3396.34
10696,Thirlestane Road,Cramond Foreshore,8057.89
10697,Thirlestane Road,Crichton Street,1288.2
10698,Thirlestane Road,Dalry Road Co-op,1636.14
10699,Thirlestane Road,Dalry Road Lidl,1639.18
10700,Thirlestane Road,Dean Street,2625.56
10701,Thirlestane Road,Drumsheugh Place,1997.35
10702,Thirlestane Road,Dudley Gardens,4540.0
10703,Thirlestane Road,Duke Street,4224.43
10704,Thirlestane Road,Dundas Street,2832.98
10705,Thirlestane Road,Dundee Terrace,1449.55
10706,Thirlestane Road,Dynamic Earth,2265.27
10707,Thirlestane Road,East London Street,2822.75
10708,Thirlestane Road,Edinburgh Park Station,6826.94
10709,Thirlestane Road,Edinburgh Royal Infirmary,3977.91
10710,Thirlestane Road,Edinburgh Zoo,4456.5
10711,Thirlestane Road,EICC,1396.76
10712,Thirlestane Road,Fountainbridge,1106.13
10713,Thirlestane Road,George Square,1073.77
10714,Thirlestane Road,Gibson Terrace,1284.01
10715,Thirlestane Road,Gladstone Terrace,902.57
10716,Thirlestane Road,Gorgie Road,1976.66
10717,Thirlestane Road,Grassmarket,1312.57
10718,Thirlestane Road,Haymarket Station,1661.55
10719,Thirlestane Road,Haymarket Terrace,1925.84
10720,Thirlestane Road,Heriot Watt - Edinburgh Business School,8114.62
10721,Thirlestane Road,Hillside Crescent,2883.57
10722,Thirlestane Road,Holyrood Road,1952.3
10723,Thirlestane Road,Hunter Square,1748.36
10724,Thirlestane Road,IGMM - Western General,3672.59
10725,Thirlestane Road,Inverleith Row,3208.48
10726,Thirlestane Road,Joppa,6653.39
10727,Thirlestane Road,Kings Building 2,2159.45
10728,Thirlestane Road,Kings Building 3,1962.43
10729,Thirlestane Road,Kings Buildings - Murchison House,1736.43
10730,Thirlestane Road,Kings Buildings 1,1984.87
10731,Thirlestane Road,Kings Buildings 4,2011.8
10732,Thirlestane Road,Lauriston Place,1049.62
10733,Thirlestane Road,Leith Walk,3572.31
10734,Thirlestane Road,Leith Walk North,3948.76
10735,Thirlestane Road,Lothian Road,1412.82
10736,Thirlestane Road,Marchmont Crescent,298.21
10737,Thirlestane Road,McDonald Road,3302.32
10738,Thirlestane Road,Meadow Place,604.74
10739,Thirlestane Road,Meadows East,1108.52
10740,Thirlestane Road,Meggetland,2338.4
10741,Thirlestane Road,Milton Road - Edinburgh College,6315.48
10742,Thirlestane Road,Morningside Road,1071.72
10743,Thirlestane Road,Murrayfield,2988.35
10744,Thirlestane Road,Murrayfield Tram,2539.08
10745,Thirlestane Road,Musselburgh Brunton Hall,8799.71
10746,Thirlestane Road,Newkirkgate,4275.08
10747,Thirlestane Road,Ocean Terminal,5297.76
10748,Thirlestane Road,Orchard Brae House,2687.6
10749,Thirlestane Road,Picardy Place,2484.03
10750,Thirlestane Road,Pleasance Courtyard,1731.11
10751,Thirlestane Road,Pollock Halls,1762.66
10752,Thirlestane Road,Portobello,5632.16
10753,Thirlestane Road,Portobello - Kings Road,5602.81
10754,Thirlestane Road,Riego Street,1132.89
10755,Thirlestane Road,Roseburn Street,2444.72
10756,Thirlestane Road,Royal Commonwealth Pool,1593.42
10757,Thirlestane Road,Scotland Street,2793.64
10758,Thirlestane Road,Simon Square,1452.39
10759,Thirlestane Road,South Trinity Road,4043.97
10760,Thirlestane Road,St Andrew Square,2186.43
10761,Thirlestane Road,St Andrews House,2250.93
10762,Thirlestane Road,Stockbridge,2645.32
10763,Thirlestane Road,Surgeons Hall,1506.31
10764,Thirlestane Road,Tollcross,1028.51
10765,Thirlestane Road,Victoria Quay,4942.81
10766,Thirlestane Road,Waitrose Comely Bank,3099.71
10767,Thirlestane Road,"Waitrose, Comely Bank",3095.27
10768,Thirlestane Road,Warrender Park Road,335.73
10769,Thirlestane Road,Waverley Bridge,1833.28
10770,Thirlestane Road,Waverley Court,2031.64
10771,Thirlestane Road,West Crosscauseway,1278.98
10772,Thirlestane Road,Wester Coates Terrace,2358.57
10773,Thirlestane Road,Western General Hospital,3769.85
10774,Thirlestane Road,Whitehouse Loan,249.82
10775,Tollcross,Abbeyhill,2279.12
10776,Tollcross,Balgreen,3060.35
10777,Tollcross,Balgreen Road,3047.18
10778,Tollcross,Belford Road,1676.66
10779,Tollcross,Boroughmuir,892.09
10780,Tollcross,Borrowman Square,11891.45
10781,Tollcross,Bristo Square,910.75
10782,Tollcross,Brunswick Place,2301.34
10783,Tollcross,Brunswick Place - Virtual,2301.34
10784,Tollcross,Bruntsfield,820.9
10785,Tollcross,Bruntsfield links,820.9
10786,Tollcross,Canonmills,2101.28
10787,Tollcross,Castle Street,802.95
10788,Tollcross,Castle Terrace,282.36
10789,Tollcross,Causewayside,1669.4
10790,Tollcross,Chambers Street,958.68
10791,Tollcross,Charlotte Square,931.95
10792,Tollcross,City Chambers,1022.74
10793,Tollcross,Colinton Road,1346.04
10794,Tollcross,Comely Bank Road,1858.4
10795,Tollcross,Constitution Street,4131.69
10796,Tollcross,Corstorphine Road,4276.14
10797,Tollcross,Craigleith Road,2566.47
10798,Tollcross,Cramond Foreshore,7262.31
10799,Tollcross,Crichton Street,1023.92
10800,Tollcross,Dalry Road Co-op,1163.03
10801,Tollcross,Dalry Road Lidl,1249.99
10802,Tollcross,Dean Street,1607.41
10803,Tollcross,Drummond Street,1365.7
10804,Tollcross,Drumsheugh Place,999.46
10805,Tollcross,Dudley Gardens,3591.75
10806,Tollcross,Duke Street,3538.87
10807,Tollcross,Dundas Street,1855.53
10808,Tollcross,Dundee Terrace,1209.38
10809,Tollcross,Dynamic Earth,1866.81
10810,Tollcross,East London Street,1995.17
10811,Tollcross,Edinburgh Park Central,7083.24
10812,Tollcross,Edinburgh Park Station,6763.62
10813,Tollcross,Edinburgh Royal Infirmary,4699.15
10814,Tollcross,Edinburgh Zoo,4128.03
10815,Tollcross,EICC,507.63
10816,Tollcross,Ellersly Road,2976.31
10817,Tollcross,Fountainbridge,404.51
10818,Tollcross,Gamekeeper's Road,7062.86
10819,Tollcross,George Square,922.11
10820,Tollcross,Gladstone Terrace,1318.47
10821,Tollcross,Gorgie Road,1777.98
10822,Tollcross,Grassmarket,474.22
10823,Tollcross,Hawes Pier,12468.41
10824,Tollcross,Haymarket Station,950.43
10825,Tollcross,Haymarket Terrace,1256.66
10826,Tollcross,Henderson Row,1777.81
10827,Tollcross,Heriot Watt - Edinburgh Business School,8290.69
10828,Tollcross,Hillside Crescent,2262.28
10829,Tollcross,Holyrood Road,1521.89
10830,Tollcross,Hopetoun Road,13540.04
10831,Tollcross,Hunter Square,1135.54
10832,Tollcross,IGMM,2715.29
10833,Tollcross,IGMM - Western General,2720.36
10834,Tollcross,Inverleith Row,2209.57
10835,Tollcross,Joppa,6768.37
10836,Tollcross,Kings Building 2,3049.37
10837,Tollcross,Kings Building 3,2881.18
10838,Tollcross,Kings Buildings - Murchison House,2670.86
10839,Tollcross,Kings Buildings 1,2878.49
10840,Tollcross,Lauriston Place,359.01
10841,Tollcross,Leith Walk,2829.19
10842,Tollcross,Leith Walk North,3209.96
10843,Tollcross,Logie Green Road,2250.51
10844,Tollcross,Lothian Road,389.15
10845,Tollcross,Macdonald Road,2455.61
10846,Tollcross,Marchmont Crescent,1030.89
10847,Tollcross,McDonald Road,2466.73
10848,Tollcross,Meadow Place,683.89
10849,Tollcross,Meadows East,1354.07
10850,Tollcross,Meggetland,2656.43
10851,Tollcross,Milton Road - Edinburgh College,6500.78
10852,Tollcross,Morningside Road,1860.42
10853,Tollcross,Murrayfield,2536.38
10854,Tollcross,Murrayfield Avenue,2103.09
10855,Tollcross,Murrayfield Tram,2184.71
10856,Tollcross,Musselburgh Brunton Hall,9016.51
10857,Tollcross,Musselburgh Lidl,8490.57
10858,Tollcross,Newkirkgate,3526.83
10859,Tollcross,Ocean Terminal,4435.67
10860,Tollcross,Orchard Brae House,1760.36
10861,Tollcross,Picardy Place,1722.83
10862,Tollcross,Pleasance - Edinburgh University Sports Fair,1400.32
10863,Tollcross,Pleasance Courtyard,1389.41
10864,Tollcross,Pollock Halls,2012.12
10865,Tollcross,Portobello,5542.61
10866,Tollcross,Portobello - Kings Road,5492.23
10867,Tollcross,Queen Margaret University,8206.82
10868,Tollcross,Riego Street,107.4
10869,Tollcross,Roseburn Street,1966.36
10870,Tollcross,Royal Commonwealth Pool,1901.4
10871,Tollcross,Royal Edinburgh Hospital,1934.29
10872,Tollcross,Scotland Street,1855.66
10873,Tollcross,Shrubhill,2501.97
10874,Tollcross,Sighthill - Edinburgh College,5723.33
10875,Tollcross,Simon Square,1265.35
10876,Tollcross,South Trinity Road,3016.11
10877,Tollcross,St Andrew Square,1350.88
10878,Tollcross,St Andrews House,1652.74
10879,Tollcross,St. John's Road 1,4901.07
10880,Tollcross,Stockbridge,1619.9
10881,Tollcross,Surgeons Hall,1129.61
10882,Tollcross,The Loan,13135.19
10883,Tollcross,The Tron,1139.61
10884,Tollcross,Thirlestane Road,1028.51
10885,Tollcross,Victoria Quay,4118.56
10886,Tollcross,Waitrose Comely Bank,2119.39
10887,Tollcross,"Waitrose, Comely Bank",2118.62
10888,Tollcross,Warrender Park Road,726.19
10889,Tollcross,Waverley Bridge,1064.66
10890,Tollcross,Waverley Court,1433.55
10891,Tollcross,Waverley Station,1345.99
10892,Tollcross,West Crosscauseway,1121.33
10893,Tollcross,West Newington Place,1639.39
10894,Tollcross,Wester Coates Terrace,1796.37
10895,Tollcross,Western General,2828.34
10896,Tollcross,Western General Hospital,2829.03
10897,Tollcross,Whitehouse Loan,885.17
10898,Victoria Park,Brunswick Place,1701.84
10899,Victoria Park,Canonmills,1277.34
10900,Victoria Park,Charlotte Square,2559.92
10901,Victoria Park,East London Street,1710.8
10902,Victoria Park,George Square,3486.4
10903,Victoria Park,Kings Buildings 1,5713.18
10904,Victoria Park,Macdonald Road,1296.69
10905,Victoria Park,Ocean Terminal,1137.39
10906,Victoria Park,Portobello,5195.75
10907,Victoria Park,Royal Commonwealth Pool,4122.93
10908,Victoria Park,Shrubhill,1579.99
10909,Victoria Park,St Andrew Square,2170.72
10910,Victoria Park,St Andrews House,2475.96
10911,Victoria Park,Stockbridge,1937.94
10912,Victoria Park,Victoria Quay,1322.08
10913,Victoria Park,"Waitrose, Comely Bank",2435.65
10914,Victoria Park,Waverley Station,2441.18
10915,Victoria Quay,Abbeyhill,2490.19
10916,Victoria Quay,Balgreen,6441.97
10917,Victoria Quay,Balgreen Road,6438.77
10918,Victoria Quay,Belford Road,4313.18
10919,Victoria Quay,Boroughmuir,4899.95
10920,Victoria Quay,Borrowman Square,12910.12
10921,Victoria Quay,Bristo Square,3632.2
10922,Victoria Quay,Brunswick Place,1906.68
10923,Victoria Quay,Brunswick Place - Virtual,1904.29
10924,Victoria Quay,Bruntsfield,4930.22
10925,Victoria Quay,Bruntsfield Links,4931.37
10926,Victoria Quay,Canonmills,2150.24
10927,Victoria Quay,Castle Street,3423.37
10928,Victoria Quay,Castle Terrace,3847.58
10929,Victoria Quay,Causewayside,4597.3
10930,Victoria Quay,Chambers Street,3462.37
10931,Victoria Quay,Charlotte Square,3482.82
10932,Victoria Quay,City Chambers,3221.68
10933,Victoria Quay,Colinton Road,5359.4
10934,Victoria Quay,Comely Bank Road,3283.37
10935,Victoria Quay,Constitution Street,515.69
10936,Victoria Quay,Corstorphine Road,7255.05
10937,Victoria Quay,Craigleith Road,4599.48
10938,Victoria Quay,Cramond Foreshore,7874.29
10939,Victoria Quay,Crichton Street,3739.74
10940,Victoria Quay,Dalmeny Station,12997.8
10941,Victoria Quay,Dalry Road Co-op,4873.73
10942,Victoria Quay,Dalry Road Lidl,4999.97
10943,Victoria Quay,Dean Street,3370.57
10944,Victoria Quay,Drumsheugh Place,3746.14
10945,Victoria Quay,Dudley Gardens,1088.9
10946,Victoria Quay,Duke Street,1044.55
10947,Victoria Quay,Dundas Street,2512.92
10948,Victoria Quay,Dundee Terrace,5112.85
10949,Victoria Quay,Dynamic Earth,2951.42
10950,Victoria Quay,East London Street,2132.44
10951,Victoria Quay,Eden Locke - Aparthotel (RESIDENTS ONLY),3403.26
10952,Victoria Quay,Edinburgh Park Station,10004.32
10953,Victoria Quay,Edinburgh Royal Infirmary,6639.93
10954,Victoria Quay,Edinburgh Zoo,7118.12
10955,Victoria Quay,EICC,4177.03
10956,Victoria Quay,Ellersly Road,5995.03
10957,Victoria Quay,Fountainbridge,4394.54
10958,Victoria Quay,Gamekeeper's Road,8335.29
10959,Victoria Quay,George Square,3942.49
10960,Victoria Quay,Gladstone Terrace,4461.16
10961,Victoria Quay,Gorgie Road,5544.67
10962,Victoria Quay,Grassmarket,3686.12
10963,Victoria Quay,Hawes Pier,13232.64
10964,Victoria Quay,Haymarket Station,4496.44
10965,Victoria Quay,Haymarket Terrace,4644.61
10966,Victoria Quay,Henderson Row,2675.95
10967,Victoria Quay,Hillside Crescent,2206.82
10968,Victoria Quay,Hillside Crescent 1,2229.08
10969,Victoria Quay,Hillside Crescent 2,2204.81
10970,Victoria Quay,Holyrood Park - Woman's Tour Of Scotland (Event 11/08/19),2940.63
10971,Victoria Quay,Holyrood Road,3144.31
10972,Victoria Quay,Hunter Square,3208.24
10973,Victoria Quay,IGMM,3976.7
10974,Victoria Quay,IGMM - Western General,3962.89
10975,Victoria Quay,Inverleith Row,2297.26
10976,Victoria Quay,Joppa,5880.62
10977,Victoria Quay,Kings Building 2,6052.64
10978,Victoria Quay,Kings Building 3,6020.42
10979,Victoria Quay,Kings Buildings - Murchison House,5917.29
10980,Victoria Quay,Kings Buildings 1,5941.37
10981,Victoria Quay,Lauriston Place,3925.97
10982,Victoria Quay,Leith Links,1040.69
10983,Victoria Quay,Leith Walk,1409.94
10984,Victoria Quay,Leith Walk North,1079.01
10985,Victoria Quay,Logie Green Road,2019.62
10986,Victoria Quay,Lothian Road,3893.65
10987,Victoria Quay,Macdonald Road,1666.15
10988,Victoria Quay,Marchmont Crescent,4746.18
10989,Victoria Quay,McDonald Road,1659.8
10990,Victoria Quay,Meadow Place,4342.96
10991,Victoria Quay,Meadows East,4240.43
10992,Victoria Quay,Meggetland,6685.08
10993,Victoria Quay,Milton Road - Edinburgh College,6004.03
10994,Victoria Quay,Morningside Road,5947.47
10995,Victoria Quay,Murrayfield,5664.68
10996,Victoria Quay,Murrayfield Avenue,5215.49
10997,Victoria Quay,Murrayfield Tram,5606.46
10998,Victoria Quay,Musselburgh Brunton Hall,8122.43
10999,Victoria Quay,Musselburgh Lidl,7664.01
11000,Victoria Quay,Newhaven Road / Dudley Gardens,1088.9
11001,Victoria Quay,Newkirkgate,784.31
11002,Victoria Quay,Ocean Terminal,428.85
11003,Victoria Quay,Orchard Brae House,3971.33
11004,Victoria Quay,Picardy Place,2462.58
11005,Victoria Quay,Pollock Halls,4189.88
11006,Victoria Quay,Port Edgar Marina,14595.19
11007,Victoria Quay,Portobello,4236.44
11008,Victoria Quay,Portobello - Kings Road,4105.5
11009,Victoria Quay,Queen Margaret University,8080.87
11010,Victoria Quay,Riego Street,4053.11
11011,Victoria Quay,Roseburn Street,5265.77
11012,Victoria Quay,Royal Commonwealth Pool,4294.02
11013,Victoria Quay,Scotland Street,2331.95
11014,Victoria Quay,Shrubhill,1711.87
11015,Victoria Quay,Sighthill - Edinburgh College,9146.03
11016,Victoria Quay,Simon Square,3680.45
11017,Victoria Quay,South Trinity Road,2213.2
11018,Victoria Quay,St Andrew Square,2797.5
11019,Victoria Quay,St Andrews House,2761.77
11020,Victoria Quay,Stockbridge,2993.72
11021,Victoria Quay,Surgeons Hall,3515.87
11022,Victoria Quay,Tesco Ferrymuir,14152.33
11023,Victoria Quay,The Loan,13978.93
11024,Victoria Quay,The Tron,3182.99
11025,Victoria Quay,Thirlestane Road,4946.57
11026,Victoria Quay,Tollcross,4118.56
11027,Victoria Quay,Victoria Park,1322.08
11028,Victoria Quay,Waitrose Comely Bank,3668.44
11029,Victoria Quay,"Waitrose, Comely Bank",3671.88
11030,Victoria Quay,Warrender Park Road,4610.9
11031,Victoria Quay,Waverley Bridge,3115.76
11032,Victoria Quay,Waverley Court,2947.62
11033,Victoria Quay,Waverley Station,2902.13
11034,Victoria Quay,West Crosscauseway,3813.63
11035,Victoria Quay,Wester Coates Terrace,5051.28
11036,Victoria Quay,Western General,3976.6
11037,Victoria Quay,Western General Hospital,3982.51
11038,Waitrose Comely Bank,Abbeyhill,3223.69
11039,Waitrose Comely Bank,Balgreen Road,2865.9
11040,Waitrose Comely Bank,Belford Road,857.45
11041,Waitrose Comely Bank,Boroughmuir,2222.34
11042,Waitrose Comely Bank,Borrowman Square,10162.08
11043,Waitrose Comely Bank,Bristo Square,2627.35
11044,Waitrose Comely Bank,Brunswick Place,2646.2
11045,Waitrose Comely Bank,Bruntsfield Links,2707.73
11046,Waitrose Comely Bank,Canonmills,1728.54
11047,Waitrose Comely Bank,Castle Street,1545.15
11048,Waitrose Comely Bank,Causewayside,3716.93
11049,Waitrose Comely Bank,Chambers Street,2525.53
11050,Waitrose Comely Bank,Charlotte Square,1294.17
11051,Waitrose Comely Bank,Colinton Road,2984.6
11052,Waitrose Comely Bank,Comely Bank Road,484.03
11053,Waitrose Comely Bank,Corstorphine Road,3593.16
11054,Waitrose Comely Bank,Craigleith Road,961.03
11055,Waitrose Comely Bank,Cramond Foreshore,5317.54
11056,Waitrose Comely Bank,Crichton Street,2803.98
11057,Waitrose Comely Bank,Dalry Road Lidl,1974.17
11058,Waitrose Comely Bank,Dean Street,622.39
11059,Waitrose Comely Bank,Drumsheugh Place,1120.56
11060,Waitrose Comely Bank,Dudley Gardens,2705.68
11061,Waitrose Comely Bank,Duke Street,3643.41
11062,Waitrose Comely Bank,Dundas Street,1385.81
11063,Waitrose Comely Bank,Dundee Terrace,2211.7
11064,Waitrose Comely Bank,Dynamic Earth,3114.97
11065,Waitrose Comely Bank,East London Street,2256.0
11066,Waitrose Comely Bank,Edinburgh Park Station,6336.28
11067,Waitrose Comely Bank,Edinburgh Royal Infirmary,6763.97
11068,Waitrose Comely Bank,Edinburgh Zoo,3449.89
11069,Waitrose Comely Bank,EICC,1703.17
11070,Waitrose Comely Bank,Ellersly Road,2348.61
11071,Waitrose Comely Bank,Fountainbridge,2004.18
11072,Waitrose Comely Bank,Gamekeeper's Road,5331.97
11073,Waitrose Comely Bank,George Square,2851.03
11074,Waitrose Comely Bank,Gladstone Terrace,3387.39
11075,Waitrose Comely Bank,Gorgie Road,2347.16
11076,Waitrose Comely Bank,Grassmarket,2138.03
11077,Waitrose Comely Bank,Hawes Pier,10662.0
11078,Waitrose Comely Bank,Haymarket Station,1587.05
11079,Waitrose Comely Bank,Haymarket Terrace,1498.27
11080,Waitrose Comely Bank,Heriot Watt - Student Accommodation,8681.64
11081,Waitrose Comely Bank,Hillside Crescent,2965.32
11082,Waitrose Comely Bank,Holyrood Road,2898.85
11083,Waitrose Comely Bank,Hunter Square,2468.8
11084,Waitrose Comely Bank,IGMM - Western General,630.82
11085,Waitrose Comely Bank,Inverleith Row,1422.55
11086,Waitrose Comely Bank,Joppa,8098.42
11087,Waitrose Comely Bank,Kings Building 2,5169.51
11088,Waitrose Comely Bank,Kings Buildings - Murchison House,4791.46
11089,Waitrose Comely Bank,Kings Buildings 1,4999.31
11090,Waitrose Comely Bank,Lauriston Place,2312.9
11091,Waitrose Comely Bank,Leith Walk,2973.26
11092,Waitrose Comely Bank,Leith Walk North,3239.41
11093,Waitrose Comely Bank,Logie Green Road,1797.94
11094,Waitrose Comely Bank,Lothian Road,1740.2
11095,Waitrose Comely Bank,Marchmont Crescent,3150.36
11096,Waitrose Comely Bank,McDonald Road,2433.16
11097,Waitrose Comely Bank,Meadow Place,2796.21
11098,Waitrose Comely Bank,Meadows East,3351.31
11099,Waitrose Comely Bank,Meggetland,3609.37
11100,Waitrose Comely Bank,Milton Road - Edinburgh College,7962.24
11101,Waitrose Comely Bank,Morningside Road,3610.31
11102,Waitrose Comely Bank,Murrayfield,2067.78
11103,Waitrose Comely Bank,Murrayfield Tram,2154.3
11104,Waitrose Comely Bank,Ocean Terminal,3799.07
11105,Waitrose Comely Bank,Orchard Brae House,495.36
11106,Waitrose Comely Bank,Picardy Place,2338.69
11107,Waitrose Comely Bank,Pollock Halls,3877.65
11108,Waitrose Comely Bank,Portobello - Kings Road,6544.66
11109,Waitrose Comely Bank,Queen Margaret University,9849.26
11110,Waitrose Comely Bank,Roseburn Street,1815.92
11111,Waitrose Comely Bank,Royal Commonwealth Pool,3836.24
11112,Waitrose Comely Bank,Royal Edinburgh Hospital,3582.82
11113,Waitrose Comely Bank,Scotland Street,1743.12
11114,Waitrose Comely Bank,Sighthill - Edinburgh College,5500.84
11115,Waitrose Comely Bank,Simon Square,3021.53
11116,Waitrose Comely Bank,South Trinity Road,1626.49
11117,Waitrose Comely Bank,St Andrew Square,1996.64
11118,Waitrose Comely Bank,St Andrews House,2693.89
11119,Waitrose Comely Bank,Stockbridge,962.42
11120,Waitrose Comely Bank,Surgeons Hall,2764.07
11121,Waitrose Comely Bank,The Loan,11360.64
11122,Waitrose Comely Bank,Thirlestane Road,3099.71
11123,Waitrose Comely Bank,Tollcross,2119.39
11124,Waitrose Comely Bank,Victoria Quay,3668.44
11125,Waitrose Comely Bank,Warrender Park Road,2835.67
11126,Waitrose Comely Bank,Waverley Bridge,2191.18
11127,Waitrose Comely Bank,Waverley Court,2593.12
11128,Waitrose Comely Bank,West Crosscauseway,2964.43
11129,Waitrose Comely Bank,Wester Coates Terrace,1630.65
11130,Waitrose Comely Bank,Western General Hospital,733.17
11131,"Waitrose, Comely Bank",Balgreen,2866.0
